Boat Name,gear_type
Haina shehe,Gillnet
LAZIZI,Seine
Kilma moja,Trap
Moyo tulia,Longline
BinAyubu,Ring_net
Tizamani,Trap
Kande,Handline
Juma Ali Khamis,Longline
Muomba Mungu Hachoki,Unknown
Imani,Handline
Salum Omar Khatib,Gillnet
Nashukuru,Gillnet
Muomba Mungu Hachoki,Unknown
LAZIZI,Seine
Mashaallah,Ring_net
Mashaallah,Ring_net
Moyo tulia,Longline
Maokoto,Gillnet
Sina haja,Handline
BinAyubu,Ring_net
Kande,Handline
MASHALLAH,Gillnet
Kundi Kidawa,Handline
Mwene96,Longline
Bora kazi,Longline
Tizamani,Trap
SEAZONE,Handline
Imani,Handline
Salum Omar Khatib,Gillnet
LAZIZI,Seine
ZinaMola,Handline
LAZIZI,Seine
LAZIZI,Seine
Tuimarike kengeja,Longline
Nashukuru,Gillnet
Bora Miadi,Handline
Zingatia,Unknown
Kwa roho safi,Handline
Kisuna,Ring_net
Moyo tulia,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
Hasbiyaallah,Ring_net
Fikra zao Mkoani,Ring_net
MASHALLAH,Gillnet
Segere,Gillnet
Saluti Apewe Mama,Ring_net
Muomba Mungu Hachoki,Unknown
Tuimarike kengeja,Longline
Mwene96,Longline
Big up,Ring_net
ZinaMola,Handline
Kwa roho safi,Handline
ATOAE MOLA,Handline
Saluti Apewe Mama,Ring_net
LAZIZI,Seine
SEAZONE,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Kande,Handline
Kande,Handline
BinAyubu,Ring_net
BinAyubu,Ring_net
Big up,Ring_net
LAZIZI,Seine
Moyo tulia,Longline
MASHALLAH,Gillnet
Eejamani,Ring_net
Hasbiyaallah,Ring_net
Sina haja,Handline
Segere,Gillnet
Ndio dunia,Ring_net
Fikra zenu,Gillnet
Kisuna,Ring_net
Bora kazi,Longline
Bora Miadi,Handline
Juma Ali Khamis,Longline
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Kundi Kidawa,Handline
Tizamani,Trap
Hasbiyaallah,Ring_net
LAZIZI,Seine
ZinaMola,Handline
Imani,Handline
Zingatia,Unknown
Tuimarike kengeja,Longline
Mustafa Makame Msina,Gillnet
Eejamani,Ring_net
Moyo tulia,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
Hasbiyaallah,Ring_net
Segere,Gillnet
Sina haja,Handline
SEAZONE,Handline
Maokoto,Gillnet
Nashukuru,Gillnet
Bora Miadi,Handline
Mwene96,Longline
Juma Ali Khamis,Longline
ZinaMola,Handline
Big up,Ring_net
Kundi Kidawa,Handline
Imani,Handline
Salum Omar Khatib,Gillnet
LAZIZI,Seine
Bora kazi,Longline
Zingatia,Unknown
Tuimarike kengeja,Longline
ZinaMola,Handline
Bora Miadi,Handline
LAZIZI,Seine
MASHALLAH,Gillnet
Moyo tulia,Longline
Hasbiyaallah,Ring_net
Saluti Apewe Mama,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Kwa roho safi,Handline
SEAZONE,Handline
Bora kazi,Longline
Saluti Apewe Mama,Ring_net
Big up,Ring_net
ZinaMola,Handline
Tizamani,Trap
Imani,Handline
Mwene96,Longline
Mustafa Makame Msina,Gillnet
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
Zingatia,Unknown
Kundi Kidawa,Handline
Tuimarike kengeja,Longline
Bora kazi,Longline
Bora Miadi,Handline
Big up,Ring_net
MASHALLAH,Gillnet
MASHALLAH,Gillnet
LAZIZI,Seine
Hasbiyaallah,Ring_net
Moyo tulia,Longline
Sina haja,Handline
Segere,Gillnet
Bora Miadi,Handline
Bora kazi,Longline
Juma Ali Khamis,Longline
Kundi Kidawa,Handline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Zingatia,Unknown
Tuimarike kengeja,Longline
Salum Omar Khatib,Gillnet
Mustafa Makame Msina,Gillnet
Imani,Handline
Big up,Ring_net
LAZIZI,Seine
Bora Miadi,Handline
Segere,Gillnet
Zingatia,Unknown
MASHALLAH,Gillnet
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Yanini yote hayo,Ring_net
Mustafa Makame Msina,Gillnet
Kundi Kidawa,Handline
Tizamani,Trap
Imani,Handline
Tuimarike kengeja,Longline
Juma Ali Khamis,Longline
Kwa roho safi,Handline
Yanini yote hayo,Ring_net
ZinaMola,Handline
Bora Miadi,Handline
LAZIZI,Seine
Sina haja,Handline
ATOAE MOLA,Handline
ZinaMola,Handline
Salum Omar Khatib,Gillnet
Yanini yote hayo,Ring_net
Bora Miadi,Handline
Kundi Kidawa,Handline
Tizamani,Trap
Mustafa Makame Msina,Gillnet
Mwene96,Longline
Juma Ali Khamis,Longline
Zingatia,Unknown
MASHALLAH,Gillnet
MASHALLAH,Gillnet
MASHALLAH,Gillnet
Big up,Ring_net
Tuimarike kengeja,Longline
ATOAE MOLA,Handline
LAZIZI,Seine
Mustafa Makame Msina,Gillnet
ZinaMola,Handline
Big up,Ring_net
Tuimarike kengeja,Longline
Bora Miadi,Handline
ZinaMola,Handline
Yanini yote hayo,Ring_net
Kundi Kidawa,Handline
LAZIZI,Seine
Bora kazi,Longline
Juma Ali Khamis,Longline
Tizamani,Trap
Salum Omar Khatib,Gillnet
Mwene96,Longline
ZinaMola,Handline
Tuimarike kengeja,Longline
Bora Miadi,Handline
Saluti Apewe Mama,Ring_net
ATOAE MOLA,Handline
Kundi Kidawa,Handline
Mustafa Makame Msina,Gillnet
Yanini yote hayo,Ring_net
Bora kazi,Longline
Tizamani,Trap
Saluti Apewe Mama,Ring_net
Tuimarike kengeja,Longline
Salum Omar Khatib,Gillnet
Zingatia,Unknown
ZinaMola,Handline
Bora Miadi,Handline
Zingatia,Unknown
Kundi Kidawa,Handline
Kande,Handline
Kande,Handline
Kwa roho safi,Handline
ZinaMola,Handline
Bora kazi,Longline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Yanini yote hayo,Ring_net
Bora Miadi,Handline
ZinaMola,Handline
Yanini yote hayo,Ring_net
Mwene96,Longline
Tizamani,Trap
Mustafa Makame Msina,Gillnet
Zingatia,Unknown
Saluti Apewe Mama,Ring_net
Kwa roho safi,Handline
Bora Miadi,Handline
Focus,Ring_net
Focus,Ring_net
Focus,Ring_net
Yanini yote hayo,Ring_net
Saluti Apewe Mama,Ring_net
Salum Omar Khatib,Gillnet
Maokoto,Gillnet
Tuimarike kengeja,Longline
Salum Omar Khatib,Gillnet
Zingatia,Unknown
Segere,Gillnet
Bora Miadi,Handline
Zingatia,Unknown
Fikra zenu,Gillnet
Focus,Ring_net
Yanini yote hayo,Ring_net
Mustafa Makame Msina,Gillnet
MASHALLAH,Gillnet
Mwene96,Longline
Tizamani,Trap
ZinaMola,Handline
Salum Omar Khatib,Gillnet
Saluti Apewe Mama,Ring_net
Kundi Kidawa,Handline
Juma Ali Khamis,Longline
Zingatia,Unknown
Kwa roho safi,Handline
Bora Miadi,Handline
Mustafa Makame Msina,Gillnet
ZinaMola,Handline
Sina haja,Handline
Segere,Gillnet
Zingatia,Unknown
Maokoto,Gillnet
Yanini yote hayo,Ring_net
ZinaMola,Handline
Salum Omar Khatib,Gillnet
Bora Miadi,Handline
Mwene96,Longline
Saluti Apewe Mama,Ring_net
LAZIZI,Seine
Bora Miadi,Handline
Kwa roho safi,Handline
Hasbiyaallah,Ring_net
LAZIZI,Seine
Maokoto,Gillnet
Segere,Gillnet
Sina haja,Handline
Saluti Apewe Mama,Ring_net
Bora Miadi,Handline
Hasbiyaallah,Ring_net
Juma Ali Khamis,Longline
Bora kazi,Longline
Tizamani,Trap
Mwene96,Longline
Kilma moja,Trap
Salum Omar Khatib,Gillnet
ZinaMola,Handline
Kwa roho safi,Handline
Tuimarike kengeja,Longline
Zingatia,Unknown
Hasbiyaallah,Ring_net
LAZIZI,Seine
Bora Miadi,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Tajiri mtoto,Ring_net
MASHALLAH,Gillnet
Yanini yote hayo,Ring_net
Salum Omar Khatib,Gillnet
Saluti Apewe Mama,Ring_net
Uwezi Jua,Seine
Maokoto,Gillnet
Imani,Handline
Imani,Handline
ZinaMola,Handline
Saluti Apewe Mama,Ring_net
Hasbiyaallah,Ring_net
Tizamani,Trap
Fikra zenu,Gillnet
Juma Ali Khamis,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
Salum Omar Khatib,Gillnet
Bora kazi,Longline
Tuimarike kengeja,Longline
Yanini yote hayo,Ring_net
LAZIZI,Seine
Bora Miadi,Handline
Big up,Ring_net
MASHALLAH,Gillnet
Bora kazi,Longline
Kilma moja,Trap
Big up,Ring_net
Salum Omar Khatib,Gillnet
Imani,Handline
Zingatia,Unknown
Tizamani,Trap
Mwene96,Longline
Tuimarike kengeja,Longline
Yanini yote hayo,Ring_net
Mustafa Makame Msina,Gillnet
Mustafa Makame Msina,Gillnet
Bora Miadi,Handline
LAZIZI,Seine
Hasbiyaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Eejamani,Ring_net
Big up,Ring_net
Tajiri mtoto,Ring_net
Segere,Gillnet
Zingatia,Unknown
Saluti Apewe Mama,Ring_net
Maokoto,Gillnet
Saluti Apewe Mama,Ring_net
Imani,Handline
ZinaMola,Handline
Yanini yote hayo,Ring_net
Tizamani,Trap
Bora kazi,Longline
Eejamani,Ring_net
Salum Omar Khatib,Gillnet
Fikra zenu,Gillnet
Hasbiyaallah,Ring_net
Juma Ali Khamis,Longline
Saluti Apewe Mama,Ring_net
LAZIZI,Seine
Zingatia,Unknown
Tuimarike kengeja,Longline
Kundi Kidawa,Handline
Fikra zenu,Gillnet
Kwa roho safi,Handline
ZinaMola,Handline
Bora Miadi,Handline
Big up,Ring_net
Hasbiyaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Moyo tulia,Longline
Eejamani,Ring_net
Uwezi Jua,Seine
Uwezi Jua,Seine
Tajiri mtoto,Ring_net
Salum Omar Khatib,Gillnet
Tizamani,Trap
Saluti Apewe Mama,Ring_net
LAZIZI,Seine
Bora kazi,Longline
ZinaMola,Handline
Zingatia,Unknown
Kilma moja,Trap
Juma Ali Khamis,Longline
Yanini yote hayo,Ring_net
Moyo tulia,Longline
Eejamani,Ring_net
Tajiri mtoto,Ring_net
Maokoto,Gillnet
Fikra zenu,Gillnet
Sina haja,Handline
Imani,Handline
Tizamani,Trap
Kwa roho safi,Handline
Mwene96,Longline
Big up,Ring_net
Bora Miadi,Handline
LAZIZI,Seine
Juma Ali Khamis,Longline
Kilma moja,Trap
ZinaMola,Handline
Moyo tulia,Longline
Haina shehe,Gillnet
Tuimarike kengeja,Longline
Bora Miadi,Handline
Salum Omar Khatib,Gillnet
Tajiri mtoto,Ring_net
Hasbiyaallah,Ring_net
Fikra zao Mkoani,Ring_net
Eejamani,Ring_net
LAZIZI,Seine
MASHALLAH,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
Kwa roho safi,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Bora Miadi,Handline
LAZIZI,Seine
Hasbiyaallah,Ring_net
Eejamani,Ring_net
Moyo tulia,Longline
Sina haja,Handline
Haina shehe,Gillnet
ZinaMola,Handline
Hainashaka,Ring_net
Big up,Ring_net
Big up,Ring_net
Salum Omar Khatib,Gillnet
Kilma moja,Trap
Juma Ali Khamis,Longline
Mwene96,Longline
Kundi Kidawa,Handline
Sina haja,Handline
Kitango,Gillnet
Tuimarike kengeja,Longline
Salum Omar Khatib,Gillnet
Yanini yote hayo,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Bora Miadi,Handline
Tajiri mtoto,Ring_net
Tajiri mtoto,Ring_net
Hasbiyaallah,Ring_net
Zingatia,Unknown
Zingatia,Unknown
Moyo tulia,Longline
LAZIZI,Seine
Eejamani,Ring_net
SEAZONE,Handline
Haina shehe,Gillnet
Saluti Apewe Mama,Ring_net
Tizamani,Trap
Kwa roho safi,Handline
Eejamani,Ring_net
Salum Omar Khatib,Gillnet
Big up,Ring_net
Mwene96,Longline
Imani,Handline
Saluti Apewe Mama,Ring_net
Bora kazi,Longline
MASHALLAH,Gillnet
MASHALLAH,Gillnet
Tuimarike kengeja,Longline
Segere,Gillnet
Bora Miadi,Handline
Haina shehe,Gillnet
Eejamani,Ring_net
LAZIZI,Seine
Uwezi Jua,Seine
Uwezi Jua,Seine
Hasbiyaallah,Ring_net
Saluti Apewe Mama,Ring_net
ZinaMola,Handline
Mwene96,Longline
Kilma moja,Trap
Eejamani,Ring_net
Tizamani,Trap
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Bora Miadi,Handline
Suleiman Shariff Haji,Longline
Focus,Ring_net
Focus,Ring_net
MASHALLAH,Gillnet
Haina shehe,Gillnet
Tizamani,Trap
Mwene96,Longline
Kwa roho safi,Handline
Imani,Handline
Eejamani,Ring_net
Eejamani,Ring_net
Kitango,Gillnet
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Bora Miadi,Handline
LAZIZI,Seine
Haina shehe,Gillnet
Kundi Kidawa,Handline
ZinaMola,Handline
Saluti Apewe Mama,Ring_net
Tizamani,Trap
Kwa roho safi,Handline
ZinaMola,Handline
Imani,Handline
Eejamani,Ring_net
Kilma moja,Trap
Yanini yote hayo,Ring_net
Salum Omar Khatib,Gillnet
Kitango,Gillnet
Bora Miadi,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Eejamani,Ring_net
LAZIZI,Seine
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Saluti Apewe Mama,Ring_net
Kundi Kidawa,Handline
ZinaMola,Handline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Tizamani,Trap
Juma Ali Khamis,Longline
ZinaMola,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Kwa roho safi,Handline
Tuimarike kengeja,Longline
Kilma moja,Trap
Bora Miadi,Handline
Imani,Handline
Sina haja,Handline
Haina shehe,Gillnet
Fikra zao Mkoani,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
SEAZONE,Handline
Eejamani,Ring_net
LAZIZI,Seine
Segere,Gillnet
Maokoto,Gillnet
Haina shehe,Gillnet
Hasbiyaallah,Ring_net
Kundi Kidawa,Handline
ZinaMola,Handline
Kwa roho safi,Handline
Bora Miadi,Handline
Tuimarike kengeja,Longline
ZinaMola,Handline
Kitango,Gillnet
Salum Omar Khatib,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
Focus,Ring_net
LAZIZI,Seine
SEAZONE,Handline
Zam Zam,Ring_net
Haina shehe,Gillnet
Ndio dunia,Ring_net
Salum Omar Khatib,Gillnet
Segere,Gillnet
ZinaMola,Handline
Hasbiyaallah,Ring_net
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
Mwene96,Longline
Bora kazi,Longline
Kitango,Gillnet
Tizamani,Trap
Focus,Ring_net
Focus,Ring_net
Kilma moja,Trap
Tuimarike kengeja,Longline
Bora Miadi,Handline
Nashukuru,Gillnet
Imani,Handline
SEAZONE,Handline
Kitango,Gillnet
Yanini yote hayo,Ring_net
Sina haja,Handline
Zam Zam,Ring_net
Eejamani,Ring_net
LAZIZI,Seine
Kwa roho safi,Handline
Segere,Gillnet
Maokoto,Gillnet
ZinaMola,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Haina shehe,Gillnet
Saluti Apewe Mama,Ring_net
Tajiri mtoto,Ring_net
Hasbiyaallah,Ring_net
Kundi Kidawa,Handline
Juma Ali Khamis,Longline
Bora kazi,Longline
Big up,Ring_net
Imani,Handline
Salum Omar Khatib,Gillnet
Tizamani,Trap
Kwa roho safi,Handline
ZinaMola,Handline
Uwezi Jua,Seine
Tuimarike kengeja,Longline
Saluti Apewe Mama,Ring_net
Bora Miadi,Handline
MASHALLAH,Gillnet
MASHALLAH,Gillnet
Yanini yote hayo,Ring_net
Eejamani,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
LAZIZI,Seine
Yanini yote hayo,Ring_net
Kundi Kidawa,Handline
Jema ni lipi,Ring_net
SEAZONE,Handline
Tizamani,Trap
Hasbiyaallah,Ring_net
Mwene96,Longline
Kilma moja,Trap
Salum Omar Khatib,Gillnet
Big up,Ring_net
Big up,Ring_net
Big up,Ring_net
Big up,Ring_net
Yanini yote hayo,Ring_net
Bora kazi,Longline
Kundi Kidawa,Handline
SEAZONE,Handline
Eejamani,Ring_net
LAZIZI,Seine
ZinaMola,Handline
Fikra zao Mkoani,Ring_net
Fikra zao Mkoani,Ring_net
Fikra zao Mkoani,Ring_net
Haina shehe,Gillnet
Kitango,Gillnet
Yanini yote hayo,Ring_net
Hasbiyaallah,Ring_net
Kundi Kidawa,Handline
Salum Omar Khatib,Gillnet
Bora kazi,Longline
Salum Omar Khatib,Gillnet
Kitango,Gillnet
Jema ni lipi,Ring_net
Nashukuru,Gillnet
Nashukuru,Gillnet
Nashukuru,Gillnet
Tizamani,Trap
Mwene96,Longline
Kilma moja,Trap
Mwene96,Longline
LAZIZI,Seine
Kundi Kidawa,Handline
Tizamani,Trap
Salum Omar Khatib,Gillnet
Imani,Handline
Kwa roho safi,Handline
Yanini yote hayo,Ring_net
ZinaMola,Handline
Bora Miadi,Handline
Sina haja,Handline
Kilma moja,Trap
Jema ni lipi,Ring_net
ZinaMola,Handline
LAZIZI,Seine
Bora Miadi,Handline
Kundi Kidawa,Handline
Kwa roho safi,Handline
Mwene96,Longline
Kilma moja,Trap
Salum Omar Khatib,Gillnet
Yanini yote hayo,Ring_net
Tizamani,Trap
Juma Ali Khamis,Longline
Imani,Handline
Kundi Kidawa,Handline
Sina haja,Handline
Sina haja,Handline
Sina haja,Handline
Sina haja,Handline
Sina haja,Handline
Mwene96,Longline
ZinaMola,Handline
Hainashaka,Ring_net
Sina haja,Handline
Sina haja,Handline
Sina haja,Handline
Sina haja,Handline
Sina haja,Handline
Sina haja,Handline
Sina haja,Handline
Bora Miadi,Handline
Sina haja,Handline
Haina shehe,Gillnet
Sina haja,Handline
Kilma moja,Trap
Salum Omar Khatib,Gillnet
Sina haja,Handline
Mwene96,Longline
Sina haja,Handline
Sina haja,Handline
Bora kazi,Longline
Yanini yote hayo,Ring_net
Imani,Handline
Kwa roho safi,Handline
Uwezi Jua,Seine
Bora Miadi,Handline
Tuimarike kengeja,Longline
Juma Ali Khamis,Longline
Sina haja,Handline
Sina haja,Handline
Sina haja,Handline
Haina shehe,Gillnet
Mwene96,Longline
Kundi Kidawa,Handline
Nashukuru,Gillnet
Juma Ali Khamis,Longline
Kwa roho safi,Handline
Bora kazi,Longline
Tizamani,Trap
Mwene96,Longline
Focus,Ring_net
Focus,Ring_net
Salum Omar Khatib,Gillnet
Imani,Handline
Yanini yote hayo,Ring_net
Bora Miadi,Handline
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Kilma moja,Trap
Kundi Kidawa,Handline
Haina shehe,Gillnet
Yanini yote hayo,Ring_net
Sina haja,Handline
Sina haja,Handline
Sina haja,Handline
Sina haja,Handline
Sina haja,Handline
Salum Omar Khatib,Gillnet
Tuimarike kengeja,Longline
Bora kazi,Longline
Imani,Handline
Kwa roho safi,Handline
Mwene96,Longline
MASHALLAH,Gillnet
MASHALLAH,Gillnet
Imani,Handline
Bora Miadi,Handline
Maokoto,Gillnet
ZinaMola,Handline
ZinaMola,Handline
ZinaMola,Handline
Juma Ali Khamis,Longline
Kilma moja,Trap
Sina haja,Handline
Sina haja,Handline
Yanini yote hayo,Ring_net
Kwa roho safi,Handline
Imani,Handline
ZinaMola,Handline
Bora Miadi,Handline
Segere,Gillnet
Maokoto,Gillnet
Sina haja,Handline
Sina haja,Handline
Salum Omar Khatib,Gillnet
Yanini yote hayo,Ring_net
Imani,Handline
Imani,Handline
Tizamani,Trap
Tuimarike kengeja,Longline
Kilma moja,Trap
Juma Ali Khamis,Longline
Uwezi Jua,Seine
Nashukuru,Gillnet
Haina shehe,Gillnet
Sina haja,Handline
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Mwene96,Longline
Bora Miadi,Handline
Haina shehe,Gillnet
Bora Miadi,Handline
ZinaMola,Handline
ZinaMola,Handline
ZinaMola,Handline
ZinaMola,Handline
Kilma moja,Trap
Hainashaka,Ring_net
Tizamani,Trap
Salum Omar Khatib,Gillnet
Mwene96,Longline
Juma Ali Khamis,Longline
Mwene96,Longline
Bora Miadi,Handline
Haina shehe,Gillnet
Hainashaka,Ring_net
Segere,Gillnet
Bora Miadi,Handline
Juma Ali Khamis,Longline
Yanini yote hayo,Ring_net
Hainashaka,Ring_net
Salum Omar Khatib,Gillnet
Mwene96,Longline
Kitango,Gillnet
Mwene96,Longline
Tajiri mtoto,Ring_net
Kwa roho safi,Handline
Kambi popote,Unknown
Kwa roho safi,Handline
Segere,Gillnet
Salum Omar Khatib,Gillnet
Hasbiyaallah,Ring_net
Juma Ali Khamis,Longline
Salum Omar Khatib,Gillnet
Yanini yote hayo,Ring_net
Bora Miadi,Handline
Zam Zam,Ring_net
Bora kazi,Longline
Imani,Handline
Sina haja,Handline
Uwezi Jua,Seine
Kambi popote,Unknown
LAZIZI,Seine
Kambi popote,Unknown
SEAZONE,Handline
Kitango,Gillnet
Kitango,Gillnet
Haina shehe,Gillnet
Nashukuru,Gillnet
Kilma moja,Trap
Segere,Gillnet
Bora kazi,Longline
Nashukuru,Gillnet
ZinaMola,Handline
Uwezi Jua,Seine
Salum Omar Khatib,Gillnet
Imani,Handline
Bora Miadi,Handline
Mwene96,Longline
Yanini yote hayo,Ring_net
Kundi Kidawa,Handline
Juma Ali Khamis,Longline
Bora Miadi,Handline
MASHALLAH,Gillnet
SEAZONE,Handline
Haina shehe,Gillnet
Kambi popote,Unknown
Mashaallah,Ring_net
Mashaallah,Ring_net
LAZIZI,Seine
Fikra zenu,Gillnet
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Mwene96,Longline
Juma Ali Khamis,Longline
Imani,Handline
Kilma moja,Trap
Bora kazi,Longline
LAZIZI,Seine
Mwene96,Longline
Salum Omar Khatib,Gillnet
Kitango,Gillnet
Bora Miadi,Handline
Yanini yote hayo,Ring_net
Tuimarike kengeja,Longline
Hasbiyaallah,Ring_net
Hasbiyaallah,Ring_net
Mwene96,Longline
Sina haja,Handline
MASHALLAH,Gillnet
Haina shehe,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
Kambi popote,Unknown
SEAZONE,Handline
Jema ni lipi,Ring_net
LAZIZI,Seine
Bora Miadi,Handline
Kitango,Gillnet
Jema ni lipi,Ring_net
Big up,Ring_net
Hasbiyaallah,Ring_net
Juma Ali Khamis,Longline
Salum Omar Khatib,Gillnet
Bora kazi,Longline
Mwene96,Longline
Yanini yote hayo,Ring_net
Imani,Handline
Kundi Kidawa,Handline
Tuimarike kengeja,Longline
MASHALLAH,Gillnet
Mwene96,Longline
Bora Miadi,Handline
Big up,Ring_net
Moyo tulia,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
SEAZONE,Handline
Kitango,Gillnet
Hasbiyaallah,Ring_net
Tajiri mtoto,Ring_net
LAZIZI,Seine
Haina shehe,Gillnet
Bora kazi,Longline
Kambi popote,Unknown
Mwene96,Longline
Kambi popote,Unknown
LAZIZI,Seine
Moyo tulia,Longline
Jema ni lipi,Ring_net
SEAZONE,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Kitango,Gillnet
Ndio dunia,Ring_net
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Kundi Kidawa,Handline
Bora Miadi,Handline
Tizamani,Trap
Imani,Handline
Mwene96,Longline
Haina shehe,Gillnet
Ipo Nia,Handline
Haina shehe,Gillnet
Yanini yote hayo,Ring_net
Kambi popote,Unknown
LAZIZI,Seine
Salum Omar Khatib,Gillnet
Kitango,Gillnet
Kambi popote,Unknown
Kilma moja,Trap
Tizamani,Trap
Kundi Kidawa,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Imani,Handline
LAZIZI,Seine
Hainashaka,Ring_net
Kundi Kidawa,Handline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Kitango,Gillnet
Imani,Handline
Big up,Ring_net
Imani,Handline
Kambi popote,Unknown
SEAZONE,Handline
Sina haja,Handline
LAZIZI,Seine
Bora Miadi,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Kilma moja,Trap
Mashaallah,Ring_net
Mashaallah,Ring_net
Tizamani,Trap
Kitango,Gillnet
Kundi Kidawa,Handline
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Imani,Handline
LAZIZI,Seine
Mashaallah,Ring_net
Mashaallah,Ring_net
Kambi popote,Unknown
Bora Miadi,Handline
SEAZONE,Handline
Kambi popote,Unknown
Segere,Gillnet
Juma Ali Khamis,Longline
Salum Omar Khatib,Gillnet
Kundi Kidawa,Handline
Tizamani,Trap
Kitango,Gillnet
Tuimarike kengeja,Longline
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Imani,Handline
Mwene96,Longline
LAZIZI,Seine
SEAZONE,Handline
Big up,Ring_net
SEAZONE,Handline
Bora Miadi,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
ZinaMola,Handline
ZinaMola,Handline
Kambi popote,Unknown
Juma Ali Khamis,Longline
Kwa roho safi,Handline
Tuimarike kengeja,Longline
Mwene96,Longline
Kitango,Gillnet
Imani,Handline
Mwene96,Longline
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Kambi popote,Unknown
Mashaallah,Ring_net
Mashaallah,Ring_net
Kitango,Gillnet
Big up,Ring_net
Big up,Ring_net
MASHALLAH,Gillnet
MASHALLAH,Gillnet
MASHALLAH,Gillnet
SEAZONE,Handline
Kambi popote,Unknown
SEAZONE,Handline
ZinaMola,Handline
LAZIZI,Seine
Mwene96,Longline
Big up,Ring_net
Kitango,Gillnet
Juma Ali Khamis,Longline
Hainashaka,Ring_net
Salum Omar Khatib,Gillnet
Imani,Handline
SEAZONE,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
LAZIZI,Seine
Yanini yote hayo,Ring_net
Juma Ali Khamis,Longline
Bora kazi,Longline
Tuimarike kengeja,Longline
Mwene96,Longline
Yanini yote hayo,Ring_net
Imani,Handline
SEAZONE,Handline
Kocha,Longline
Kwa roho safi,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
LAZIZI,Seine
Sina haja,Handline
Segere,Gillnet
Kitango,Gillnet
Ndio dunia,Ring_net
Big up,Ring_net
Big up,Ring_net
Kitango,Gillnet
Bora Miadi,Handline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Imani,Handline
Tuimarike kengeja,Longline
Juma Ali Khamis,Longline
Yanini yote hayo,Ring_net
LAZIZI,Seine
Big up,Ring_net
Bora Miadi,Handline
SEAZONE,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Kitango,Gillnet
Yanini yote hayo,Ring_net
Salum Omar Khatib,Gillnet
Mwene96,Longline
Big up,Ring_net
Big up,Ring_net
Tuimarike kengeja,Longline
Imani,Handline
Juma Ali Khamis,Longline
Salum Omar Khatib,Gillnet
SEAZONE,Handline
LAZIZI,Seine
Mashaallah,Ring_net
Mashaallah,Ring_net
Segere,Gillnet
Sina haja,Handline
Kitango,Gillnet
Tizamani,Trap
Juma Ali Khamis,Longline
Tuimarike kengeja,Longline
Mwene96,Longline
Imani,Handline
Bora kazi,Longline
Salum Omar Khatib,Gillnet
Yanini yote hayo,Ring_net
LAZIZI,Seine
Segere,Gillnet
Kitango,Gillnet
Juma Ali Khamis,Longline
MASHALLAH,Gillnet
Tizamani,Trap
Salum Omar Khatib,Gillnet
